P,rest,pscale,name
"(1.7705988883972168, 25.469655990600586, -3.6719229221343994)","(1.7705988883972168, 25.469655990600586, -3.6719229221343994)",1.4397032260894775,piece_417
"(-2.8831701278686523, 13.345987319946289, -2.735248327255249)","(-2.8831701278686523, 13.345987319946289, -2.735248327255249)",1.193004846572876,piece_418
"(3.0380001068115234, 9.888116836547852, 5.177371501922607)","(3.0380001068115234, 9.888116836547852, 5.177371501922607)",1.0562777519226074,piece_419
"(-3.0380001068115234, 14.924314498901367, -0.10395961254835129)","(-3.0380001068115234, 14.924314498901367, -0.10395961254835129)",1.0496504306793213,piece_420
"(3.0380001068115234, 20.033586502075195, -0.09274904429912567)","(3.0380001068115234, 20.033586502075195, -0.09274904429912567)",1.724151611328125,piece_421
"(-2.418407440185547, 26.83711051940918, -1.3060383796691895)","(-2.418407440185547, 26.83711051940918, -1.3060383796691895)",1.8001282215118408,piece_422
"(3.0380001068115234, 21.08830451965332, -4.162561416625977)","(3.0380001068115234, 21.08830451965332, -4.162561416625977)",0.9498565196990967,piece_423
"(-0.1613246500492096, 23.146419525146484, 0.6565529108047485)","(-0.1613246500492096, 23.146419525146484, 0.6565529108047485)",1.822744607925415,piece_424
"(-1.932982325553894, 14.703642845153809, 4.955216884613037)","(-1.932982325553894, 14.703642845153809, 4.955216884613037)",1.701302409172058,piece_425
"(0.430433452129364, 18.931028366088867, 2.098477363586426)","(0.430433452129364, 18.931028366088867, 2.098477363586426)",1.1232540607452393,piece_426
"(0.3350767493247986, 25.71997833251953, -3.859849691390991)","(0.3350767493247986, 25.71997833251953, -3.859849691390991)",1.6058868169784546,piece_427
"(1.6410162448883057, 9.40341567993164, 7.081047534942627)","(1.6410162448883057, 9.40341567993164, 7.081047534942627)",1.1055324077606201,piece_428
"(-3.0380001068115234, 14.370399475097656, 4.318144798278809)","(-3.0380001068115234, 14.370399475097656, 4.318144798278809)",1.2658708095550537,piece_429
"(0.18905562162399292, 15.9102144241333, -4.17378044128418)","(0.18905562162399292, 15.9102144241333, -4.17378044128418)",1.1093037128448486,piece_430
"(0.1529957503080368, 11.869207382202148, 5.247551441192627)","(0.1529957503080368, 11.869207382202148, 5.247551441192627)",0.6167210340499878,piece_431
"(3.0380001068115234, 21.828853607177734, -0.39128461480140686)","(3.0380001068115234, 21.828853607177734, -0.39128461480140686)",1.7393035888671875,piece_432
"(-3.0380001068115234, 26.640472412109375, -1.51162850856781)","(-3.0380001068115234, 26.640472412109375, -1.51162850856781)",1.745307445526123,piece_433
"(1.1424087285995483, 13.49113655090332, 5.245052814483643)","(1.1424087285995483, 13.49113655090332, 5.245052814483643)",1.3868025541305542,piece_434
"(3.0380001068115234, 15.94757080078125, -0.521204948425293)","(3.0380001068115234, 15.94757080078125, -0.521204948425293)",1.6175868511199951,piece_435
"(3.0380001068115234, 8.868169784545898, 3.5526041984558105)","(3.0380001068115234, 8.868169784545898, 3.5526041984558105)",1.249143123626709,piece_436
"(3.0380001068115234, 10.553739547729492, 0.27433592081069946)","(3.0380001068115234, 10.553739547729492, 0.27433592081069946)",1.215135097503662,piece_437
"(-0.553547739982605, 19.626983642578125, 1.7952998876571655)","(-0.553547739982605, 19.626983642578125, 1.7952998876571655)",1.1796772480010986,piece_438
"(1.9665199518203735, 23.765647888183594, -0.36430123448371887)","(1.9665199518203735, 23.765647888183594, -0.36430123448371887)",1.191691279411316,piece_439
"(3.0380001068115234, 12.814737319946289, 2.312917947769165)","(3.0380001068115234, 12.814737319946289, 2.312917947769165)",1.0713307857513428,piece_440
"(-2.0102968215942383, 11.000276565551758, -1.1288293600082397)","(-2.0102968215942383, 11.000276565551758, -1.1288293600082397)",1.533036231994629,piece_441
"(-2.9148902893066406, 23.674638748168945, -0.19460389018058777)","(-2.9148902893066406, 23.674638748168945, -0.19460389018058777)",1.3022706508636475,piece_442
"(3.0380001068115234, 10.065628051757812, 7.113879680633545)","(3.0380001068115234, 10.065628051757812, 7.113879680633545)",1.9372670650482178,piece_443
"(2.7368061542510986, 14.267355918884277, 4.9166741371154785)","(2.7368061542510986, 14.267355918884277, 4.9166741371154785)",1.458587646484375,piece_444
"(3.0380001068115234, 13.904938697814941, -2.980056047439575)","(3.0380001068115234, 13.904938697814941, -2.980056047439575)",0.6711373329162598,piece_445
"(-3.0380001068115234, 25.356761932373047, -3.539764881134033)","(-3.0380001068115234, 25.356761932373047, -3.539764881134033)",1.5339977741241455,piece_446
"(-3.0380001068115234, 18.996597290039062, 1.7728989124298096)","(-3.0380001068115234, 18.996597290039062, 1.7728989124298096)",1.9806432723999023,piece_447
"(3.0380001068115234, 20.264280319213867, 0.4027983844280243)","(3.0380001068115234, 20.264280319213867, 0.4027983844280243)",1.2684178352355957,piece_448
"(3.0380001068115234, 18.932880401611328, 1.0982402563095093)","(3.0380001068115234, 18.932880401611328, 1.0982402563095093)",1.3831899166107178,piece_449
"(3.0380001068115234, 12.87789249420166, -0.49839067459106445)","(3.0380001068115234, 12.87789249420166, -0.49839067459106445)",1.1357266902923584,piece_450
"(3.0380001068115234, 22.698741912841797, -7.260775089263916)","(3.0380001068115234, 22.698741912841797, -7.260775089263916)",1.050520896911621,piece_451
"(0.6659026741981506, 26.946826934814453, -1.6506166458129883)","(0.6659026741981506, 26.946826934814453, -1.6506166458129883)",1.637780785560608,piece_452
"(-3.0380001068115234, 22.63241958618164, -1.6430195569992065)","(-3.0380001068115234, 22.63241958618164, -1.6430195569992065)",1.7958908081054688,piece_453
"(0.19523929059505463, 18.324573516845703, 2.6341302394866943)","(0.19523929059505463, 18.324573516845703, 2.6341302394866943)",1.320307970046997,piece_454
"(3.0380001068115234, 16.713085174560547, -1.2643269300460815)","(3.0380001068115234, 16.713085174560547, -1.2643269300460815)",1.1100361347198486,piece_455
"(-1.635386347770691, 10.79629135131836, 6.220769882202148)","(-1.635386347770691, 10.79629135131836, 6.220769882202148)",0.9885267615318298,piece_456
"(3.0380001068115234, 9.102690696716309, 4.919022560119629)","(3.0380001068115234, 9.102690696716309, 4.919022560119629)",1.118497610092163,piece_457
"(3.0380001068115234, 15.215877532958984, 1.2750672101974487)","(3.0380001068115234, 15.215877532958984, 1.2750672101974487)",1.983309030532837,piece_458
"(3.0380001068115234, 11.680599212646484, 0.1949179470539093)","(3.0380001068115234, 11.680599212646484, 0.1949179470539093)",1.2633593082427979,piece_459
"(-3.0380001068115234, 21.765827178955078, 0.60704106092453)","(-3.0380001068115234, 21.765827178955078, 0.60704106092453)",1.3797274827957153,piece_460
"(-3.0380001068115234, 24.05971336364746, -1.184125304222107)","(-3.0380001068115234, 24.05971336364746, -1.184125304222107)",1.2941558361053467,piece_461
"(2.8114194869995117, 25.30604362487793, -3.62394118309021)","(2.8114194869995117, 25.30604362487793, -3.62394118309021)",1.3497968912124634,piece_462
"(2.11832332611084, 8.147518157958984, 0.4263174533843994)","(2.11832332611084, 8.147518157958984, 0.4263174533843994)",1.5851120948791504,piece_463
"(-2.3516902923583984, 17.506519317626953, 2.5938844680786133)","(-2.3516902923583984, 17.506519317626953, 2.5938844680786133)",0.8942558765411377,piece_464
"(3.0380001068115234, 17.399391174316406, -0.15133462846279144)","(3.0380001068115234, 17.399391174316406, -0.15133462846279144)",1.0084681510925293,piece_465
"(3.0380001068115234, 13.26087760925293, 2.39886474609375)","(3.0380001068115234, 13.26087760925293, 2.39886474609375)",0.80173259973526,piece_466
"(3.0380001068115234, 19.7907772064209, -5.162529945373535)","(3.0380001068115234, 19.7907772064209, -5.162529945373535)",0.9464832544326782,piece_467
"(-1.3140448331832886, 15.42236614227295, 3.9544408321380615)","(-1.3140448331832886, 15.42236614227295, 3.9544408321380615)",1.135838508605957,piece_468
"(1.4583210945129395, 17.632823944091797, 3.5936176776885986)","(1.4583210945129395, 17.632823944091797, 3.5936176776885986)",1.861167550086975,piece_469
"(-2.2306575775146484, 26.072362899780273, -2.9642114639282227)","(-2.2306575775146484, 26.072362899780273, -2.9642114639282227)",1.549774169921875,piece_470
"(1.4156053066253662, 25.075420379638672, -0.755936324596405)","(1.4156053066253662, 25.075420379638672, -0.755936324596405)",1.4601765871047974,piece_471
"(-2.7164766788482666, 17.672645568847656, 3.342818021774292)","(-2.7164766788482666, 17.672645568847656, 3.342818021774292)",1.652652382850647,piece_472
"(3.0380001068115234, 24.063692092895508, -4.117681980133057)","(3.0380001068115234, 24.063692092895508, -4.117681980133057)",1.8234556913375854,piece_473
"(3.0380001068115234, 21.992935180664062, -5.270802021026611)","(3.0380001068115234, 21.992935180664062, -5.270802021026611)",0.6558731198310852,piece_474
"(3.0380001068115234, 12.938334465026855, 5.078638076782227)","(3.0380001068115234, 12.938334465026855, 5.078638076782227)",1.2732064723968506,piece_475
"(-1.0059237480163574, 17.71472930908203, -5.33853816986084)","(-1.0059237480163574, 17.71472930908203, -5.33853816986084)",0.912150502204895,piece_476
"(3.0380001068115234, 21.604564666748047, -6.334331035614014)","(3.0380001068115234, 21.604564666748047, -6.334331035614014)",0.9208121299743652,piece_477
"(0.5813935399055481, 22.41162872314453, -6.8497419357299805)","(0.5813935399055481, 22.41162872314453, -6.8497419357299805)",0.7779725790023804,piece_478
"(-3.0380001068115234, 18.47770881652832, -1.8964110612869263)","(-3.0380001068115234, 18.47770881652832, -1.8964110612869263)",1.3951623439788818,piece_479
"(-0.4576791226863861, 16.375532150268555, 3.022624969482422)","(-0.4576791226863861, 16.375532150268555, 3.022624969482422)",0.7445614337921143,piece_480
"(3.0380001068115234, 20.849882125854492, -4.083223342895508)","(3.0380001068115234, 20.849882125854492, -4.083223342895508)",1.3740651607513428,piece_481
"(-1.1991215944290161, 26.466821670532227, -1.0079952478408813)","(-1.1991215944290161, 26.466821670532227, -1.0079952478408813)",1.894128441810608,piece_482
"(-2.863856077194214, 25.086959838867188, -0.885356605052948)","(-2.863856077194214, 25.086959838867188, -0.885356605052948)",1.3482856750488281,piece_483
"(0.5716295838356018, 15.667152404785156, 3.9219319820404053)","(0.5716295838356018, 15.667152404785156, 3.9219319820404053)",1.2229175567626953,piece_484
"(-2.4923386573791504, 12.099264144897461, 5.409526824951172)","(-2.4923386573791504, 12.099264144897461, 5.409526824951172)",0.8731850385665894,piece_485
"(0.38124915957450867, 23.783966064453125, -0.8441053032875061)","(0.38124915957450867, 23.783966064453125, -0.8441053032875061)",0.7652272582054138,piece_486
"(-1.8560678958892822, 7.211556434631348, 0.5708924531936646)","(-1.8560678958892822, 7.211556434631348, 0.5708924531936646)",1.2705471515655518,piece_487
"(1.3711506128311157, 11.396303176879883, -1.0254327058792114)","(1.3711506128311157, 11.396303176879883, -1.0254327058792114)",1.8154025077819824,piece_488
"(2.233577013015747, 9.495307922363281, 7.582644939422607)","(2.233577013015747, 9.495307922363281, 7.582644939422607)",1.6042442321777344,piece_489
"(3.0380001068115234, 10.433489799499512, 5.683980941772461)","(3.0380001068115234, 10.433489799499512, 5.683980941772461)",0.8588255643844604,piece_490
"(3.0380001068115234, 9.894675254821777, 6.0370259284973145)","(3.0380001068115234, 9.894675254821777, 6.0370259284973145)",1.0666791200637817,piece_491
"(1.1728347539901733, 25.571060180664062, -1.127210021018982)","(1.1728347539901733, 25.571060180664062, -1.127210021018982)",1.3594460487365723,piece_492
"(-2.075709342956543, 9.968286514282227, 7.1515984535217285)","(-2.075709342956543, 9.968286514282227, 7.1515984535217285)",1.4385087490081787,piece_493
"(3.0380001068115234, 7.13047981262207, 3.3364906311035156)","(3.0380001068115234, 7.13047981262207, 3.3364906311035156)",0.8299395442008972,piece_494
"(-3.0380001068115234, 9.786705017089844, 1.868640661239624)","(-3.0380001068115234, 9.786705017089844, 1.868640661239624)",0.7821201682090759,piece_495
"(-1.9290217161178589, 24.61781883239746, -6.449150562286377)","(-1.9290217161178589, 24.61781883239746, -6.449150562286377)",1.728388786315918,piece_496
"(-2.66102933883667, 21.620948791503906, 0.3684985339641571)","(-2.66102933883667, 21.620948791503906, 0.3684985339641571)",0.8350614905357361,piece_497
"(-1.5259798765182495, 24.027151107788086, -7.585573196411133)","(-1.5259798765182495, 24.027151107788086, -7.585573196411133)",1.7312301397323608,piece_498
"(-0.38720467686653137, 27.106372833251953, -1.8068442344665527)","(-0.38720467686653137, 27.106372833251953, -1.8068442344665527)",1.752811312675476,piece_499
"(-2.1900269985198975, 14.46618366241455, 4.205453395843506)","(-2.1900269985198975, 14.46618366241455, 4.205453395843506)",0.9081844687461853,piece_500
"(-3.0380001068115234, 16.585037231445312, 3.904632329940796)","(-3.0380001068115234, 16.585037231445312, 3.904632329940796)",1.8974627256393433,piece_501
"(-3.0380001068115234, 18.802711486816406, -0.773567795753479)","(-3.0380001068115234, 18.802711486816406, -0.773567795753479)",0.7382819056510925,piece_502
"(2.063027858734131, 12.23589038848877, 6.089004993438721)","(2.063027858734131, 12.23589038848877, 6.089004993438721)",1.554538369178772,piece_503
"(-1.472746729850769, 24.754575729370117, -2.688110113143921)","(-1.472746729850769, 24.754575729370117, -2.688110113143921)",0.8532299399375916,piece_504
"(1.300829529762268, 24.996789932250977, -1.5507636070251465)","(1.300829529762268, 24.996789932250977, -1.5507636070251465)",0.7018167972564697,piece_505
"(3.0380001068115234, 15.306199073791504, 3.3376872539520264)","(3.0380001068115234, 15.306199073791504, 3.3376872539520264)",1.3861615657806396,piece_506
"(-2.5970635414123535, 10.376474380493164, 6.774693012237549)","(-2.5970635414123535, 10.376474380493164, 6.774693012237549)",1.291027545928955,piece_507
"(-3.0380001068115234, 7.23008918762207, 2.5052807331085205)","(-3.0380001068115234, 7.23008918762207, 2.5052807331085205)",1.1705604791641235,piece_508
"(1.5174055099487305, 14.44095230102539, 4.096586227416992)","(1.5174055099487305, 14.44095230102539, 4.096586227416992)",0.7974259257316589,piece_509
"(-0.7660115957260132, 13.174181938171387, 5.363344669342041)","(-0.7660115957260132, 13.174181938171387, 5.363344669342041)",1.343163251876831,piece_510
"(0.2977643609046936, 26.116756439208984, -2.5369062423706055)","(0.2977643609046936, 26.116756439208984, -2.5369062423706055)",1.4640851020812988,piece_511
"(-1.8381870985031128, 26.952363967895508, -1.3981235027313232)","(-1.8381870985031128, 26.952363967895508, -1.3981235027313232)",1.771489143371582,piece_512
"(1.4026384353637695, 19.149328231811523, 1.65092134475708)","(1.4026384353637695, 19.149328231811523, 1.65092134475708)",0.8212687969207764,piece_513
"(1.4603757858276367, 24.458894729614258, 0.05553955212235451)","(1.4603757858276367, 24.458894729614258, 0.05553955212235451)",1.9026086330413818,piece_514
"(0.8157902359962463, 20.55522346496582, 1.1052696704864502)","(0.8157902359962463, 20.55522346496582, 1.1052696704864502)",0.9958318471908569,piece_515
"(-1.7756192684173584, 25.054109573364258, -4.32197380065918)","(-1.7756192684173584, 25.054109573364258, -4.32197380065918)",1.4043400287628174,piece_516
"(-1.1168476343154907, 22.687978744506836, -6.631224632263184)","(-1.1168476343154907, 22.687978744506836, -6.631224632263184)",0.8549370765686035,piece_517
"(-1.2356929779052734, 18.097206115722656, 2.6532692909240723)","(-1.2356929779052734, 18.097206115722656, 2.6532692909240723)",1.2293965816497803,piece_518
"(-1.1042221784591675, 25.348718643188477, -3.5020883083343506)","(-1.1042221784591675, 25.348718643188477, -3.5020883083343506)",1.3396542072296143,piece_519
"(-1.005859375, 27.16776466369629, -2.0218615531921387)","(-1.005859375, 27.16776466369629, -2.0218615531921387)",1.835801362991333,piece_520
"(-1.6452070474624634, 13.084487915039062, 5.6573052406311035)","(-1.6452070474624634, 13.084487915039062, 5.6573052406311035)",1.5670769214630127,piece_521
"(2.2251882553100586, 27.11731719970703, -2.1894397735595703)","(2.2251882553100586, 27.11731719970703, -2.1894397735595703)",1.8536747694015503,piece_522
"(0.3978464901447296, 12.89452838897705, 4.818521499633789)","(0.3978464901447296, 12.89452838897705, 4.818521499633789)",0.7158352732658386,piece_523
"(2.3006606101989746, 25.494640350341797, -5.482412338256836)","(2.3006606101989746, 25.494640350341797, -5.482412338256836)",1.9042326211929321,piece_524
"(-2.646944522857666, 23.274658203125, -7.092695713043213)","(-2.646944522857666, 23.274658203125, -7.092695713043213)",1.2496788501739502,piece_525
"(-0.6133541464805603, 14.612457275390625, 4.735747814178467)","(-0.6133541464805603, 14.612457275390625, 4.735747814178467)",1.45881986618042,piece_526
"(-0.12058661133050919, 26.32299041748047, -3.2810471057891846)","(-0.12058661133050919, 26.32299041748047, -3.2810471057891846)",1.7483325004577637,piece_527
"(-2.5625524520874023, 26.849609375, -2.106172800064087)","(-2.5625524520874023, 26.849609375, -2.106172800064087)",1.7053780555725098,piece_528
"(1.069152593612671, 23.27193832397461, -5.568557262420654)","(1.069152593612671, 23.27193832397461, -5.568557262420654)",0.8673402070999146,piece_529
"(1.900848150253296, 24.216381072998047, -6.357608795166016)","(1.900848150253296, 24.216381072998047, -6.357608795166016)",1.5143425464630127,piece_530
"(2.538795232772827, 10.498560905456543, 7.097110271453857)","(2.538795232772827, 10.498560905456543, 7.097110271453857)",1.6415992975234985,piece_531
"(2.98479962348938, 26.658790588378906, -2.0866432189941406)","(2.98479962348938, 26.658790588378906, -2.0866432189941406)",1.6096285581588745,piece_532
"(1.1066104173660278, 24.937816619873047, -3.1408655643463135)","(1.1066104173660278, 24.937816619873047, -3.1408655643463135)",1.05367910861969,piece_533
"(0.22584162652492523, 23.179279327392578, -4.9361724853515625)","(0.22584162652492523, 23.179279327392578, -4.9361724853515625)",0.6651173233985901,piece_534
"(0.2310871183872223, 21.29200553894043, 1.5518956184387207)","(0.2310871183872223, 21.29200553894043, 1.5518956184387207)",1.7517741918563843,piece_535
"(0.9593749642372131, 26.364818572998047, -2.2938525676727295)","(0.9593749642372131, 26.364818572998047, -2.2938525676727295)",1.5214459896087646,piece_536
"(1.698142647743225, 21.1033992767334, 0.6595001816749573)","(1.698142647743225, 21.1033992767334, 0.6595001816749573)",0.8525513410568237,piece_537
"(-2.049346446990967, 18.72806739807129, 2.219557523727417)","(-2.049346446990967, 18.72806739807129, 2.219557523727417)",1.136426329612732,piece_538
"(1.9706343412399292, 24.481168746948242, -1.0908198356628418)","(1.9706343412399292, 24.481168746948242, -1.0908198356628418)",0.8734567165374756,piece_539
"(2.6862740516662598, 17.954471588134766, 2.9893484115600586)","(2.6862740516662598, 17.954471588134766, 2.9893484115600586)",1.4662554264068604,piece_540
"(-0.7658993601799011, 25.261899948120117, -5.168402671813965)","(-0.7658993601799011, 25.261899948120117, -5.168402671813965)",1.7148998975753784,piece_541
"(-2.8427295684814453, 23.425615310668945, -6.472041130065918)","(-2.8427295684814453, 23.425615310668945, -6.472041130065918)",1.166395664215088,piece_542
"(-2.367985963821411, 23.856857299804688, -7.57634162902832)","(-2.367985963821411, 23.856857299804688, -7.57634162902832)",1.6478298902511597,piece_543
"(1.595112919807434, 22.719579696655273, -7.181292533874512)","(1.595112919807434, 22.719579696655273, -7.181292533874512)",1.007504940032959,piece_544
"(2.893517255783081, 26.787582397460938, -1.164402723312378)","(2.893517255783081, 26.787582397460938, -1.164402723312378)",1.9050077199935913,piece_545
"(-2.812567710876465, 15.931374549865723, 3.786257266998291)","(-2.812567710876465, 15.931374549865723, 3.786257266998291)",1.2256793975830078,piece_546
"(0.8453989624977112, 23.794776916503906, -0.4692739248275757)","(0.8453989624977112, 23.794776916503906, -0.4692739248275757)",1.110351324081421,piece_547
"(-1.7635674476623535, 25.114179611206055, -4.9726996421813965)","(-1.7635674476623535, 25.114179611206055, -4.9726996421813965)",1.5956294536590576,piece_548
"(-2.3597474098205566, 13.197595596313477, 4.677636623382568)","(-2.3597474098205566, 13.197595596313477, 4.677636623382568)",0.7323691844940186,piece_549
"(-1.2991752624511719, 22.25090789794922, 0.740563690662384)","(-1.2991752624511719, 22.25090789794922, 0.740563690662384)",1.4725093841552734,piece_550
"(-0.9712649583816528, 25.81700325012207, -1.3530129194259644)","(-0.9712649583816528, 25.81700325012207, -1.3530129194259644)",1.2717565298080444,piece_551
"(2.8466429710388184, 26.059261322021484, -4.367215633392334)","(2.8466429710388184, 26.059261322021484, -4.367215633392334)",1.8942941427230835,piece_552
"(-1.2362942695617676, 14.924360275268555, 4.422281265258789)","(-1.2362942695617676, 14.924360275268555, 4.422281265258789)",1.3230280876159668,piece_553
"(-1.443099021911621, 25.422080993652344, -5.772176265716553)","(-1.443099021911621, 25.422080993652344, -5.772176265716553)",1.9421230554580688,piece_554
"(-0.4644956588745117, 24.412036895751953, -7.203654766082764)","(-0.4644956588745117, 24.412036895751953, -7.203654766082764)",1.8190277814865112,piece_555
"(1.6962553262710571, 17.827953338623047, 2.5943543910980225)","(1.6962553262710571, 17.827953338623047, 2.5943543910980225)",1.0477447509765625,piece_556
